REGION_CHR	REGION_START	REGION_STOP	REGION_NUMBER	REGION_LENGTH	CID	GENES
14	89065848	96528989	237	7.463141	C100015752	TDP1_Q9NUW8_OID31403_v1_Oncology_II
14	89065848	96528989	237	7.463141	C100015752	ATXN3_P54252_OID31149_v1_Neurology_II
14	89065848	96528989	237	7.463141	C100015752	LGMN_Q99538_OID20773_v1_Inflammation
14	89065848	96528989	237	7.463141	C100015752	CHGA_P10645_OID30403_v1_Cardiometabolic_II
14	89065848	96528989	237	7.463141	C100015752	SERPINA1_P01009_OID30750_v1_Inflammation_II
14	89065848	96528989	237	7.463141	C100015752	SERPINA12_Q8IW75_OID20219_v1_Cardiometabolic
14	89065848	96528989	237	7.463141	C100015752	SERPINA4_P29622_OID30774_v1_Inflammation_II
14	89065848	96528989	237	7.463141	C100015752	SERPINA11_Q86U17_OID20281_v1_Cardiometabolic
14	89065848	96528989	237	7.463141	C100015752	SERPINA6_P08185_OID30743_v1_Inflammation_II
14	89065848	96528989	237	7.463141	C100015752	SERPINA9_Q86WD7_OID21284_v1_Oncology
14	89065848	96528989	237	7.463141	C100015752	TCL1A_P56279_OID20987_v1_Neurology
14	89065848	96528989	237	7.463141	C100015752	SERPINA5_P05154_OID30763_v1_Inflammation_II
14	89065848	96528989	237	7.463141	C100015752	SERPINA3_P01011_OID30786_v1_Inflammation_II
14	89065848	96528989	237	7.463141	C100015752	GLRX5_Q86SX6_OID30663_v1_Inflammation_II
