REGION_CHR	REGION_START	REGION_STOP	REGION_NUMBER	REGION_LENGTH	CID	GENES
19	34615303	52814774	273	18.199471	C100002989	FXYD5_Q96DB9_OID20463_v1_Inflammation
19	34615303	52814774	273	18.199471	C100002989	NPHS1_O60500_OID30540_v1_Inflammation_II
19	34615303	52814774	273	18.199471	C100002989	SBSN_Q6UWP8_OID30398_v1_Cardiometabolic_II
19	34615303	52814774	273	18.199471	C100002989	CD22_P20273_OID20637_v1_Inflammation
19	34615303	52814774	273	18.199471	C100002989	KIRREL2_Q6UWL6_OID20873_v1_Neurology
19	34615303	52814774	273	18.199471	C100002989	HSPB6_O14558_OID21408_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	SPINT2_O43291_OID20720_v1_Inflammation
19	34615303	52814774	273	18.199471	C100002989	TBCB_Q99426_OID20993_v1_Neurology
19	34615303	52814774	273	18.199471	C100002989	MIA_Q16674_OID21531_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	PPP1R14A_Q96A00_OID31011_v1_Neurology_II
19	34615303	52814774	273	18.199471	C100002989	LGALS7_LGALS7B_P47929_OID21406_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	LGALS4_P56470_OID20748_v1_Inflammation
19	34615303	52814774	273	18.199471	C100002989	CCER2_I3L3R5_OID30221_v1_Cardiometabolic_II
19	34615303	52814774	273	18.199471	C100002989	SIRT2_Q8IXJ6_OID21375_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	CLC_Q05315_OID20126_v1_Cardiometabolic
19	34615303	52814774	273	18.199471	C100002989	CEACAM21_Q3KPI0_OID20548_v1_Inflammation
19	34615303	52814774	273	18.199471	C100002989	IFNL1_Q8IU54_OID20795_v1_Neurology
19	34615303	52814774	273	18.199471	C100002989	GMFG_O60234_OID30340_v1_Cardiometabolic_II
19	34615303	52814774	273	18.199471	C100002989	BLVRB_P30043_OID21141_v1_Neurology
19	34615303	52814774	273	18.199471	C100002989	CD177_Q8N6Q3_OID21119_v1_Neurology
19	34615303	52814774	273	18.199471	C100002989	CEACAM5_P06731_OID21171_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	TGFB1_P01137_OID20621_v1_Inflammation
19	34615303	52814774	273	18.199471	C100002989	AXL_P30530_OID20363_v1_Cardiometabolic
19	34615303	52814774	273	18.199471	C100002989	LYPD3_O95274_OID21530_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	CEACAM1_P13688_OID21528_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	PINLYP_A6NC86_OID30651_v1_Inflammation_II
19	34615303	52814774	273	18.199471	C100002989	CEACAM6_P40199_OID30362_v1_Cardiometabolic_II
19	34615303	52814774	273	18.199471	C100002989	CEACAM8_P31997_OID20102_v1_Cardiometabolic
19	34615303	52814774	273	18.199471	C100002989	PSG1_P11464_OID20916_v1_Neurology
19	34615303	52814774	273	18.199471	C100002989	APOE_P02649_OID30727_v1_Inflammation_II
19	34615303	52814774	273	18.199471	C100002989	CXCL17_Q6UXB2_OID20622_v1_Inflammation
19	34615303	52814774	273	18.199471	C100002989	TEX101_Q9BY14_OID30971_v1_Neurology_II
19	34615303	52814774	273	18.199471	C100002989	PLAUR_Q03405_OID20764_v1_Inflammation
19	34615303	52814774	273	18.199471	C100002989	PVR_P15151_OID21011_v1_Neurology
19	34615303	52814774	273	18.199471	C100002989	CEACAM19_Q7Z692_OID31443_v1_Oncology_II
19	34615303	52814774	273	18.199471	C100002989	APOC1_P02654_OID30749_v1_Inflammation_II
19	34615303	52814774	273	18.199471	C100002989	CEACAM16_Q2WEN9_OID31495_v1_Oncology_II
19	34615303	52814774	273	18.199471	C100002989	CEACAM20_Q6UY09_OID31308_v1_Oncology_II
19	34615303	52814774	273	18.199471	C100002989	BCAM_P50895_OID21076_v1_Neurology
19	34615303	52814774	273	18.199471	C100002989	NECTIN2_Q92692_OID20222_v1_Cardiometabolic
19	34615303	52814774	273	18.199471	C100002989	PGLYRP1_O75594_OID20338_v1_Cardiometabolic
19	34615303	52814774	273	18.199471	C100002989	PRKD2_Q9BZL6_OID30140_v1_Cardiometabolic_II
19	34615303	52814774	273	18.199471	C100002989	SULT2A1_Q06520_OID20508_v1_Inflammation
19	34615303	52814774	273	18.199471	C100002989	DKKL1_Q9UK85_OID21313_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	KLK1_P06870_OID21499_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	HSD17B14_Q9BPX1_OID31098_v1_Neurology_II
19	34615303	52814774	273	18.199471	C100002989	KLK15_Q9H2R5_OID31427_v1_Oncology_II
19	34615303	52814774	273	18.199471	C100002989	CA11_O75493_OID21195_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	FGF21_Q9NSA1_OID21402_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	FLT3LG_P49771_OID20661_v1_Inflammation
19	34615303	52814774	273	18.199471	C100002989	LHB_P01229_OID21248_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	CGB3_CGB5_CGB8_P0DN86_OID30671_v1_Inflammation_II
19	34615303	52814774	273	18.199471	C100002989	HRC_P23327_OID30211_v1_Cardiometabolic_II
19	34615303	52814774	273	18.199471	C100002989	NTF4_P34130_OID21208_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	TBC1D17_Q9HA65_OID20844_v1_Neurology
19	34615303	52814774	273	18.199471	C100002989	SIGLEC10_Q96LC7_OID20537_v1_Inflammation
19	34615303	52814774	273	18.199471	C100002989	MYBPC2_Q14324_OID30199_v1_Cardiometabolic_II
19	34615303	52814774	273	18.199471	C100002989	KLK11_Q9UBX7_OID21518_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	CLEC11A_Q9Y240_OID21112_v1_Neurology
19	34615303	52814774	273	18.199471	C100002989	KLK4_Q9Y5K2_OID21391_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	KLK3_P07288_OID30364_v1_Cardiometabolic_II
19	34615303	52814774	273	18.199471	C100002989	KLK10_O43240_OID21523_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	KLK12_Q9UKR0_OID21201_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	KLK6_Q92876_OID21526_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	KLK7_P49862_OID30652_v1_Inflammation_II
19	34615303	52814774	273	18.199471	C100002989	KLK8_O60259_OID21517_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	KLK13_Q9UKR3_OID21291_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	KLK14_Q9P0G3_OID21407_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	CD33_P20138_OID21472_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	SIGLEC9_Q9Y336_OID21390_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	SIGLEC7_Q9Y286_OID20190_v1_Cardiometabolic
19	34615303	52814774	273	18.199471	C100002989	SIGLEC8_Q9NYZ4_OID30261_v1_Cardiometabolic_II
19	34615303	52814774	273	18.199471	C100002989	SIGLEC6_O43699_OID21394_v1_Oncology
19	34615303	52814774	273	18.199471	C100002989	SIGLEC5_O15389_OID21082_v1_Neurology
19	34615303	52814774	273	18.199471	C100002989	VSIG10L_Q86VR7_OID30189_v1_Cardiometabolic_II
