REGION_CHR	REGION_START	REGION_STOP	REGION_NUMBER	REGION_LENGTH	CID	GENES
9	123759905	138219529	169	14.459624	C1111	RABEPK_Q7Z6M1_OID21163_v1_Oncology
9	123759905	138219529	169	14.459624	C1111	ENG_P17813_OID20287_v1_Cardiometabolic
9	123759905	138219529	169	14.459624	C1111	ANGPTL2_Q9UKU9_OID20726_v1_Inflammation
9	123759905	138219529	169	14.459624	C1111	KYAT1_Q16773_OID20232_v1_Cardiometabolic
9	123759905	138219529	169	14.459624	C1111	STXBP1_P61764_OID31054_v1_Neurology_II
9	123759905	138219529	169	14.459624	C1111	DNM1_Q05193_OID31458_v1_Oncology_II
9	123759905	138219529	169	14.459624	C1111	PTGES2_Q9H7Z7_OID30561_v1_Inflammation_II
9	123759905	138219529	169	14.459624	C1111	LCN2_P80188_OID20392_v1_Cardiometabolic
9	123759905	138219529	169	14.459624	C1111	SLC27A4_Q6P1M0_OID20814_v1_Neurology
9	123759905	138219529	169	14.459624	C1111	PKN3_Q6P5Z2_OID31311_v1_Oncology_II
9	123759905	138219529	169	14.459624	C1111	SH3GLB2_Q9NR46_OID31145_v1_Neurology_II
9	123759905	138219529	169	14.459624	C1111	HMCN2_Q8NDA2_OID30592_v1_Inflammation_II
9	123759905	138219529	169	14.459624	C1111	NCS1_P62166_OID21458_v1_Oncology
9	123759905	138219529	169	14.459624	C1111	ABL1_P00519_OID21280_v1_Oncology
9	123759905	138219529	169	14.459624	C1111	AIF1L_Q9BQI0_OID30204_v1_Cardiometabolic_II
9	123759905	138219529	169	14.459624	C1111	ABO_P16442_OID30675_v1_Inflammation_II
9	123759905	138219529	169	14.459624	C1111	OBP2B_Q9NPH6_OID20980_v1_Neurology
9	123759905	138219529	169	14.459624	C1111	ADAMTS13_Q76LX8_OID20249_v1_Cardiometabolic
9	123759905	138219529	169	14.459624	C1111	DBH_P09172_OID30703_v1_Inflammation_II
9	123759905	138219529	169	14.459624	C1111	COL5A1_P20908_OID30587_v1_Inflammation_II
9	123759905	138219529	169	14.459624	C1111	ADAMTSL2_Q86TH1_OID30370_v1_Cardiometabolic_II
9	123759905	138219529	169	14.459624	C1111	FCN2_Q15485_OID20382_v1_Cardiometabolic
9	123759905	138219529	169	14.459624	C1111	FCN1_O00602_OID30690_v1_Inflammation_II
9	123759905	138219529	169	14.459624	C1111	PAEP_P09466_OID20925_v1_Neurology
9	123759905	138219529	169	14.459624	C1111	PTGDS_P41222_OID20408_v1_Cardiometabolic
9	123759905	138219529	169	14.459624	C1111	UBAC1_Q9BSL1_OID21336_v1_Oncology
9	123759905	138219529	169	14.459624	C1111	ENTR1_Q96C92_OID30231_v1_Cardiometabolic_II
9	123759905	138219529	169	14.459624	C1111	DPP7_Q9UHL4_OID20142_v1_Cardiometabolic
9	123759905	138219529	169	14.459624	C1111	LCN15_Q6UWW0_OID31032_v1_Neurology_II
9	123759905	138219529	169	14.459624	C1111	EGFL7_Q9UHF1_OID21252_v1_Oncology
9	123759905	138219529	169	14.459624	C1111	ENTPD2_Q9Y5L3_OID21260_v1_Oncology
9	123759905	138219529	169	14.459624	C1111	NOTCH1_P46531_OID20311_v1_Cardiometabolic
9	123759905	138219529	169	14.459624	C1111	MAMDC4_Q6UXC1_OID31342_v1_Oncology_II
9	123759905	138219529	169	14.459624	C1111	NPDC1_Q9NQX5_OID20205_v1_Cardiometabolic
9	123759905	138219529	169	14.459624	C1111	EDF1_O60869_OID31010_v1_Neurology_II
9	123759905	138219529	169	14.459624	C1111	PAXX_Q9BUH6_OID30591_v1_Inflammation_II
9	123759905	138219529	169	14.459624	C1111	SSNA1_O43805_OID31453_v1_Oncology_II
9	123759905	138219529	169	14.459624	C1111	TRAF2_Q12933_OID20507_v1_Inflammation
9	123759905	138219529	169	14.459624	C1111	ABCA2_Q9BZC7_OID30146_v1_Cardiometabolic_II
