REGION_CHR	REGION_START	REGION_STOP	REGION_NUMBER	REGION_LENGTH	CID	GENES
19	226776	22629332	270	22.402556	C100005351	AZU1_P20160_OID20309_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	BSG_P35613_OID20626_v1_Inflammation
19	226776	22629332	270	22.402556	C100005351	FSTL3_O95633_OID20782_v1_Inflammation
19	226776	22629332	270	22.402556	C100005351	PALM_O75781_OID31515_v1_Oncology_II
19	226776	22629332	270	22.402556	C100005351	PRTN3_P24158_OID20329_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	CFD_P00746_OID30738_v1_Inflammation_II
19	226776	22629332	270	22.402556	C100005351	ARHGAP45_Q92619_OID30653_v1_Inflammation_II
19	226776	22629332	270	22.402556	C100005351	ADAMTSL5_Q6ZMM2_OID30355_v1_Cardiometabolic_II
19	226776	22629332	270	22.402556	C100005351	LMNB2_Q03252_OID31109_v1_Neurology_II
19	226776	22629332	270	22.402556	C100005351	THOP1_P52888_OID20194_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	GIPC3_Q8TF64_OID31507_v1_Oncology_II
19	226776	22629332	270	22.402556	C100005351	LRG1_P02750_OID30751_v1_Inflammation_II
19	226776	22629332	270	22.402556	C100005351	YJU2_Q9BW85_OID31404_v1_Oncology_II
19	226776	22629332	270	22.402556	C100005351	HDGFL2_Q7Z4V5_OID31136_v1_Neurology_II
19	226776	22629332	270	22.402556	C100005351	MYDGF_Q969H8_OID30313_v1_Cardiometabolic_II
19	226776	22629332	270	22.402556	C100005351	PTPRS_Q13332_OID20306_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	PLIN3_O60664_OID20143_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	FUT3_FUT5_P21217_Q11128_OID21013_v1_Neurology
19	226776	22629332	270	22.402556	C100005351	LONP1_P36776_OID30219_v1_Cardiometabolic_II
19	226776	22629332	270	22.402556	C100005351	CAPS_Q13938_OID31126_v1_Neurology_II
19	226776	22629332	270	22.402556	C100005351	NRTN_Q99748_OID20465_v1_Inflammation
19	226776	22629332	270	22.402556	C100005351	CD70_P32970_OID20599_v1_Inflammation
19	226776	22629332	270	22.402556	C100005351	TNFSF14_O43557_OID20953_v1_Neurology
19	226776	22629332	270	22.402556	C100005351	C3_P01024_OID30776_v1_Inflammation_II
19	226776	22629332	270	22.402556	C100005351	ADGRE1_Q14246_OID31483_v1_Oncology_II
19	226776	22629332	270	22.402556	C100005351	INSR_P06213_OID30566_v1_Inflammation_II
19	226776	22629332	270	22.402556	C100005351	RETN_Q9HD89_OID20327_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	CLEC4M_Q9H2X3_OID30405_v1_Cardiometabolic_II
19	226776	22629332	270	22.402556	C100005351	FCER2_P06734_OID21133_v1_Neurology
19	226776	22629332	270	22.402556	C100005351	MCEMP1_Q8IX19_OID30501_v1_Inflammation_II
19	226776	22629332	270	22.402556	C100005351	CCL25_O15444_OID20674_v1_Inflammation
19	226776	22629332	270	22.402556	C100005351	CD209_Q9NNX6_OID20262_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	CLEC4G_Q6UXB4_OID20590_v1_Inflammation
19	226776	22629332	270	22.402556	C100005351	ADGRE5_P48960_OID20260_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	ANGPTL4_Q9BY76_OID20703_v1_Inflammation
19	226776	22629332	270	22.402556	C100005351	MUC16_Q8WXI7_OID21378_v1_Oncology
19	226776	22629332	270	22.402556	C100005351	ICAM5_Q9UMF0_OID20145_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	ICAM1_P05362_OID20411_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	CDKN2D_P55273_OID21295_v1_Oncology
19	226776	22629332	270	22.402556	C100005351	ICAM3_P32942_OID20277_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	ICAM4_Q14773_OID20578_v1_Inflammation
19	226776	22629332	270	22.402556	C100005351	ACP5_P13686_OID20314_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	LDLR_P01130_OID20240_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	PRDX2_P32119_OID30668_v1_Inflammation_II
19	226776	22629332	270	22.402556	C100005351	RTBDN_Q9BSG5_OID21343_v1_Oncology
19	226776	22629332	270	22.402556	C100005351	FARSA_Q9Y285_OID30887_v1_Neurology_II
19	226776	22629332	270	22.402556	C100005351	RNASEH2A_O75792_OID31027_v1_Neurology_II
19	226776	22629332	270	22.402556	C100005351	MRI1_Q9BV20_OID30891_v1_Neurology_II
19	226776	22629332	270	22.402556	C100005351	PGLYRP2_Q96PD5_OID30742_v1_Inflammation_II
19	226776	22629332	270	22.402556	C100005351	ADGRE2_Q9UHX3_OID20755_v1_Inflammation
19	226776	22629332	270	22.402556	C100005351	CC2D1A_Q6P1N0_OID20958_v1_Neurology
19	226776	22629332	270	22.402556	C100005351	NOTCH3_Q9UM47_OID20253_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	DNAJB1_P25685_OID21363_v1_Oncology
19	226776	22629332	270	22.402556	C100005351	BST2_Q10589_OID21029_v1_Neurology
19	226776	22629332	270	22.402556	C100005351	MYO9B_Q13459_OID20451_v1_Inflammation
19	226776	22629332	270	22.402556	C100005351	IL12RB1_P42701_OID20486_v1_Inflammation
19	226776	22629332	270	22.402556	C100005351	IFI30_P13284_OID31505_v1_Oncology_II
19	226776	22629332	270	22.402556	C100005351	GDF15_Q99988_OID20251_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	COMP_P49747_OID20405_v1_Cardiometabolic
19	226776	22629332	270	22.402556	C100005351	LRRC25_Q8N386_OID21333_v1_Oncology
19	226776	22629332	270	22.402556	C100005351	NCAN_O14594_OID21055_v1_Neurology
19	226776	22629332	270	22.402556	C100005351	SUGP1_Q8IWZ8_OID31524_v1_Oncology_II
