REGION_CHR	REGION_START	REGION_STOP	REGION_NUMBER	REGION_LENGTH	CID	GENES
16	63135676	77933425	250	14.797749	C999912689	DPEP2_Q9H4A9_OID21305_v1_Oncology
16	63135676	77933425	250	14.797749	C999912689	PLA2G15_Q8NCC3_OID21473_v1_Oncology
16	63135676	77933425	250	14.797749	C999912689	CDH5_P33151_OID20243_v1_Cardiometabolic
16	63135676	77933425	250	14.797749	C999912689	IL34_Q6ZMJ4_OID20809_v1_Neurology
16	63135676	77933425	250	14.797749	C999912689	CES3_Q6UWW8_OID21340_v1_Oncology
16	63135676	77933425	250	14.797749	C999912689	CES2_O00748_OID21366_v1_Oncology
16	63135676	77933425	250	14.797749	C999912689	AGRP_O00253_OID20658_v1_Inflammation
16	63135676	77933425	250	14.797749	C999912689	LCAT_P04180_OID30677_v1_Inflammation_II
16	63135676	77933425	250	14.797749	C999912689	TPPP3_Q9BW30_OID20842_v1_Neurology
16	63135676	77933425	250	14.797749	C999912689	CTRL_P40313_OID31157_v1_Neurology_II
16	63135676	77933425	250	14.797749	C999912689	SMPD3_Q9NY59_OID30477_v1_Inflammation_II
16	63135676	77933425	250	14.797749	C999912689	CDH3_P22223_OID21008_v1_Neurology
16	63135676	77933425	250	14.797749	C999912689	WWP2_O00308_OID20926_v1_Neurology
16	63135676	77933425	250	14.797749	C999912689	CDH1_P12830_OID20353_v1_Cardiometabolic
16	63135676	77933425	250	14.797749	C999912689	IST1_P53990_OID31497_v1_Oncology_II
16	63135676	77933425	250	14.797749	C999912689	MTSS2_Q765P7_OID31409_v1_Oncology_II
16	63135676	77933425	250	14.797749	C999912689	CALB2_P22676_OID20801_v1_Neurology
16	63135676	77933425	250	14.797749	C999912689	CTRB1_P17538_OID21150_v1_Neurology
16	63135676	77933425	250	14.797749	C999912689	CNTNAP4_Q9C0A0_OID30911_v1_Neurology_II
