REGION_CHR	REGION_START	REGION_STOP	REGION_NUMBER	REGION_LENGTH	CID	GENES
4	13012	19250650	70	19.237638	C100001466	IDUA_P35475_OID21468_v1_Oncology
4	13012	19250650	70	19.237638	C100001466	SPON2_Q9BUD6_OID20221_v1_Cardiometabolic
4	13012	19250650	70	19.237638	C100001466	HGFAC_Q04756_OID30718_v1_Inflammation_II
4	13012	19250650	70	19.237638	C100001466	TACC3_Q9Y6A5_OID21285_v1_Oncology
4	13012	19250650	70	19.237638	C100001466	ADD1_P35611_OID30655_v1_Inflammation_II
4	13012	19250650	70	19.237638	C100001466	LRPAP1_P30533_OID21059_v1_Neurology
4	13012	19250650	70	19.237638	C100001466	LYAR_Q9NX58_OID21264_v1_Oncology
4	13012	19250650	70	19.237638	C100001466	CYTL1_Q9NRR1_OID30374_v1_Cardiometabolic_II
4	13012	19250650	70	19.237638	C100001466	MAN2B2_Q9Y2E5_OID30306_v1_Cardiometabolic_II
4	13012	19250650	70	19.237638	C100001466	S100P_P25815_OID20103_v1_Cardiometabolic
4	13012	19250650	70	19.237638	C100001466	SORCS2_Q96PQ0_OID21262_v1_Oncology
4	13012	19250650	70	19.237638	C100001466	GRPEL1_Q9HAV7_OID21309_v1_Oncology
4	13012	19250650	70	19.237638	C100001466	AFAP1_Q8N556_OID30569_v1_Inflammation_II
4	13012	19250650	70	19.237638	C100001466	PSAPL1_Q6NUJ1_OID31473_v1_Oncology_II
4	13012	19250650	70	19.237638	C100001466	BST1_Q10588_OID21051_v1_Neurology
4	13012	19250650	70	19.237638	C100001466	CD38_P28907_OID21316_v1_Oncology
4	13012	19250650	70	19.237638	C100001466	FGFBP2_Q9BYJ0_OID30395_v1_Cardiometabolic_II
4	13012	19250650	70	19.237638	C100001466	FGFBP1_Q14512_OID21507_v1_Oncology
4	13012	19250650	70	19.237638	C100001466	QDPR_P09417_OID20174_v1_Cardiometabolic
4	13012	19250650	70	19.237638	C100001466	LAP3_P28838_OID20436_v1_Inflammation
